Year,Activity,Source,Destination,Energy (MW.h),Total Value (CAN$),Price (CAN$/MW.h)
2017,Exports,Total,Total,72039761.13,2927882188,38.57
2017,Exports,Total,Utah,10052,886525.3122,88.19
2017,Exports,Total,Vermont,12045048,660268736.5,45.81
2017,Exports,Total,Washington,2154404.12,78368218.61,36.38
2017,Exports,Total,Wyoming,619,12643.0497,20.42
2017,Imports,Arizona,British Columbia,3462,21991.7432,6.35
2017,Imports,Arizona,Total,3462,21991.7432,6.35
2017,Imports,California,Alberta,1634,32169.17,19.69
2017,Imports,Idaho,Alberta,125,3431,27.45
2017,Imports,Idaho,British Columbia,12241,160016.582,13.07
2017,Imports,Idaho,Ontario,15,272.85,18.19
2017,Imports,Idaho,Total,12381,163720.432,13.22
2017,Imports,Maine,New Brunswick,201897,9906581.13,49.07
2017,Imports,Maine,Total,201897,9906581.13,49.07
2017,Imports,Michigan,Ontario,88093.5,3423421.557,38.86
2017,Imports,Michigan,Total,88093.5,3423421.557,38.86
2017,Imports,Minn / N. Dakota,Alberta,182,4614.72,25.36
2017,Imports,Minn / N. Dakota,Manitoba,161142,5776557.25,35.85
2017,Imports,Minn / N. Dakota,Ontario,444,20911.39,47.1
2017,Imports,Minn / N. Dakota,Total,161768,5802083.36,35.87
2017,Imports,Minnesota,Alberta,15,134.88,8.99
2017,Imports,Minnesota,Ontario,71001.72,1623404.682,22.86
2017,Imports,Minnesota,Total,71016.72,1623539.562,22.86
2017,Imports,Montana,Alberta,202046.915,3907283.35,19.34
2017,Imports,Montana,British Columbia,11933,234787.4838,19.68
2017,Imports,Montana,Total,213979.915,4142070.834,19.36
2017,Imports,New York,Ontario,42500,1777083.105,41.81
2017,Imports,New York,Quebec,96756,9628819.88,89.52
2017,Imports,New York,Total,139256,11405902.99,74.96
2017,Imports,North Dakota,Alberta,989,91016.89,92.03
2017,Imports,North Dakota,Ontario,27,951,35.22
2017,Imports,North Dakota,Saskatchewan,35094,604571.05,17.23
2017,Imports,North Dakota,Total,36110,696538.94,19.29
2017,Imports,Oregon,Alberta,1951,56968.2112,29.2
2017,Imports,Oregon,British Columbia,311509.1654,3748897.959,12.03
2017,Imports,Oregon,Total,313460.1654,3805866.171,12.14
2017,Imports,Pennsylvania,Ontario,3000,200924.7,66.97
2017,Imports,Pennsylvania,Total,3000,200924.7,66.97
2017,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,669,31173.84,46.6
2017,Imports,Pennsylvania Jersey Maryland Power Pool,Total,669,31173.84,46.6
2017,Imports,Total,Alberta,578152.905,8934407.133,15.45
2017,Imports,Total,British Columbia,8596932.865,193097984.3,22.46
2017,Imports,Total,Manitoba,161142,5776557.25,35.85
2017,Imports,Total,New Brunswick,201897,9906581.13,49.07
2017,Imports,Total,Ontario,205820.22,7081205.125,34.4
2017,Imports,Total,Quebec,125075,14339816.22,106.92
2017,Imports,Total,Saskatchewan,35094,604571.05,17.23
2017,Imports,Total,Total,9904113.99,239741122.2,24.11
2017,Imports,Utah,British Columbia,38,178.2003,4.69
2017,Imports,Utah,Total,38,178.2003,4.69
2017,Imports,Vermont,Ontario,70,3062,43.74
2017,Imports,Vermont,Quebec,28319,4710996.34,166.35
2017,Imports,Vermont,Total,28389,4714058.34,166.05
2017,Imports,Washington,Alberta,371209.99,4838788.912,13.04
2017,Imports,Washington,British Columbia,8249778.199,189019650.7,22.91
2017,Imports,Washington,Total,8620988.189,193858439.7,22.49
2017,Imports,Wyoming,British Columbia,309,5371.8275,17.38
2017,Imports,Wyoming,Total,309,5371.8275,17.38
2018,Exports,Alberta,California,12796,2212326.79,172.89
2018,Exports,Alberta,Minn / N. Dakota,2321,134261.48,57.85
2018,Exports,Alberta,Minnesota,168,10029.49,59.7
2018,Exports,Alberta,Montana,41401.14,1690720.13,40.84
2018,Exports,Alberta,North Dakota,4529,303945.42,67.11
2018,Exports,Alberta,Oregon,87,2931.03,33.69
2018,Exports,Alberta,Total,335729.14,17022102.69,50.7
2018,Exports,Alberta,Washington,274427,12667888.35,46.16
2018,Exports,British Columbia,Alaska,751.3708,53878.3927,71.71
2018,Exports,British Columbia,Arizona,83041,10129678.67,121.98
2018,Exports,British Columbia,California,6422308.658,368881382.1,57.44
2018,Exports,British Columbia,Colorado,985,105290.1566,106.89
2018,Exports,British Columbia,Idaho,40501,3139940.122,77.53
2018,Exports,British Columbia,Montana,24892,2054199.833,82.52
2018,Exports,British Columbia,Nebraska,14579,886563.026,60.81
2018,Exports,British Columbia,Nevada,55231,8390422.505,151.92
2018,Exports,British Columbia,New Mexico,4821,664413.3582,137.82
2018,Exports,British Columbia,Oregon,648799,67652724.28,104.27
2018,Exports,British Columbia,Texas,865,85161.41,98.45
2018,Exports,British Columbia,Total,8782729.664,570983444.4,65.01
2018,Exports,British Columbia,Utah,47213,9355603.889,198.16
2018,Exports,British Columbia,Washington,1437028.635,99386592.09,69.16
2018,Exports,British Columbia,Wyoming,1714,197594.6128,115.28
2018,Exports,New Brunswick,Maine,1231735.4,106634552.1,86.57
2018,Exports,New Brunswick,New England-ISO,73,7494,99.09
2018,Exports,New Brunswick,Total,1231808.4,106642046.1,86.57
2018,Exports,Newfoundland and Labrador,New England-ISO,384456.2,21067522.2,54.8
2018,Exports,Newfoundland and Labrador,New York,967381.25,30292562.5,31.31
2018,Exports,Newfoundland and Labrador,Total,1351837.45,51360084.7,37.99
2018,Exports,Nova Scotia,Maine,39169,2749716.488,70.2
2018,Exports,Nova Scotia,Total,39169,2749716.488,70.2
2018,Exports,Ontario,Indiana,80212,4520719.76,56.36
2018,Exports,Ontario,Massachusetts,200,35475.5,177.38
2018,Exports,Ontario,Michigan,7784191.38,301409869,38.72
2018,Exports,Ontario,Minn / N. Dakota,14679,419271.55,28.56
2018,Exports,Ontario,Minnesota,752686.413,25561668.34,33.96
2018,Exports,Ontario,New England-ISO,775580.66,44140039.22,56.91
2018,Exports,Ontario,New York,7233234.099,249787571.8,34.53
2018,Exports,Ontario,Ohio,50528,1581316.05,31.3
2018,Exports,Ontario,Pennsylvania,20828,1148365.89,55.14
2018,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,236893.75,12277548.11,51.83
2018,Exports,Ontario,Total,17015692.3,645055285.9,37.91
2018,Exports,Ontario,Vermont,66659,4173440.7,62.61
2018,Exports,Quebec,Maine,3643493,180096927.9,49.42
2018,Exports,Quebec,Michigan,12752,358189.16,28.09
2018,Exports,Quebec,New England-ISO,1441786.47,83156980.18,56.67
2018,Exports,Quebec,New Jersey,3710,93265.4,25.14
2018,Exports,Quebec,New York,10510940,273124237.4,23.63
2018,Exports,Quebec,Total,27022213.47,1152804536,38.31
2018,Exports,Quebec,Vermont,11409532,615974936.4,45.97
2018,Exports,Saskatchewan,North Dakota,103083,4078199.74,39.56
2018,Exports,Saskatchewan,Total,103083,4078199.74,39.56
2018,Exports,Total,Alaska,751.3708,53878.3927,71.71
2018,Exports,Total,Arizona,83041,10129678.67,121.98
2018,Exports,Total,California,6435104.658,371093708.9,57.67
2018,Exports,Total,Colorado,985,105290.1566,106.89
2018,Exports,Total,Idaho,40501,3139940.122,77.53
2018,Exports,Total,Indiana,80212,4520719.76,56.36
2018,Exports,Total,Maine,4914397.4,289481196.4,58.9
2018,Exports,Total,Massachusetts,200,35475.5,177.38
2018,Exports,Total,Michigan,7796943.38,301768058.1,38.7
2018,Exports,Total,Minnesota,752854.413,25571697.83,33.97
2018,Exports,Total,Montana,66293.14,3744919.963,56.49
2018,Exports,Total,Nebraska,14579,886563.026,60.81
2018,Exports,Total,Nevada,55231,8390422.505,151.92
2018,Exports,Total,New England-ISO,2601896.33,148372035.6,56.47
2018,Exports,Total,New Jersey,3710,93265.4,25.14
2018,Exports,Total,New Mexico,4821,664413.3582,137.82
2018,Exports,Total,New York,18711555.35,553204371.7,28.24
2018,Exports,Total,North Dakota,107612,4382145.16,40.72
2018,Exports,Total,Ohio,50528,1581316.05,31.3
2018,Exports,Total,Oregon,648886,67655655.31,104.26
2018,Exports,Total,Pennsylvania,20828,1148365.89,55.14
2018,Exports,Total,Pennsylvania Jersey Maryland Power Pool,236893.75,12277548.11,51.83
2018,Exports,Total,Texas,865,85161.41,98.45
2018,Exports,Total,Total,61401038.28,2913939265,45.41
2018,Exports,Total,Utah,47213,9355603.889,198.16
2018,Exports,Total,Vermont,11476191,620148377.1,46.07
2018,Exports,Total,Washington,1711455.635,112054480.4,65.47
2018,Exports,Total,Wyoming,1714,197594.6128,115.28
2018,Imports,Arizona,British Columbia,64335,2517503.995,39.13
2018,Imports,Arizona,Total,64335,2517503.995,39.13
2018,Imports,California,Alberta,150,7313,48.75
2018,Imports,California,British Columbia,463817,18452131.25,39.78
2018,Imports,California,Total,463967,18459444.25,39.79
2018,Imports,Colorado,British Columbia,245,9918.4048,40.48
2018,Imports,Colorado,Total,245,9918.4048,40.48
2018,Imports,Idaho,British Columbia,19673,185154.5813,9.41
2018,Imports,Idaho,Total,19673,185154.5813,9.41
2018,Imports,Maine,New Brunswick,176141,9189907.84,52.17
2018,Imports,Maine,Nova Scotia,13044,762249.5546,58.44
2018,Imports,Maine,Total,189185,9952157.395,52.61
2018,Imports,Massachusetts,Ontario,199,26057.51,130.94
2018,Imports,Massachusetts,Total,199,26057.51,130.94
2018,Imports,Michigan,Ontario,96409.5,5085071.67,52.74
2018,Imports,Michigan,Total,96409.5,5085071.67,52.74
2018,Imports,Minn / N. Dakota,Alberta,1120,106530.5,95.12
2018,Imports,Minn / N. Dakota,Manitoba,740342,23515853.79,31.76
2018,Imports,Minn / N. Dakota,Ontario,78,3079.16,39.48
2018,Imports,Minn / N. Dakota,Total,741540,23625463.45,31.86
2018,Imports,Minnesota,Alberta,88,5726.93,65.08
2018,Imports,Minnesota,Ontario,61391.34,1664949.42,27.12
2018,Imports,Minnesota,Total,61479.34,1670676.35,27.17
2018,Imports,Montana,Alberta,957890.858,49360055.92,51.53
2018,Imports,Montana,British Columbia,35592,1312804.695,36.88
2018,Imports,Montana,Total,993482.858,50672860.62,51.01
2018,Imports,Nebraska,British Columbia,86500,1588909.819,18.37
2018,Imports,Nebraska,Total,86500,1588909.819,18.37
2018,Imports,Nevada,British Columbia,15737,706119.15,44.87
2018,Imports,Nevada,Total,15737,706119.15,44.87
2018,Imports,New England-ISO,Newfoundland and Labrador,52,4259.1617,81.91
2018,Imports,New England-ISO,Total,52,4259.1617,81.91
2018,Imports,New Mexico,British Columbia,1920,64978.324,33.84
2018,Imports,New Mexico,Total,1920,64978.324,33.84
2018,Imports,New York,Ontario,81194,2561168.487,31.54
2018,Imports,New York,Quebec,168912,22330126.64,132.2
2018,Imports,New York,Total,250106,24891295.13,99.52
2018,Imports,North Dakota,Alberta,1912,74187.613,38.8
2018,Imports,North Dakota,Saskatchewan,97657,4208601.4,43.1
2018,Imports,North Dakota,Total,99569,4282789.013,43.01
2018,Imports,Oregon,Alberta,114,2965,26.01
2018,Imports,Oregon,British Columbia,198958.8277,6226657.311,31.3
2018,Imports,Oregon,Total,199072.8277,6229622.311,31.29
2018,Imports,Pennsylvania,Ontario,20362,1009149.63,49.56
2018,Imports,Pennsylvania,Total,20362,1009149.63,49.56
2018,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,10095,527413.13,52.24
2018,Imports,Pennsylvania Jersey Maryland Power Pool,Total,10095,527413.13,52.24
2018,Imports,Total,Alberta,1607231.041,65898322.47,41
2018,Imports,Total,British Columbia,10089923.86,370846126.7,36.75
2018,Imports,Total,Manitoba,740342,23515853.79,31.76
2018,Imports,Total,New Brunswick,176141,9189907.84,52.17
2018,Imports,Total,Newfoundland and Labrador,52,4259.1617,81.91
2018,Imports,Total,Nova Scotia,13044,762249.5546,58.44
2018,Imports,Total,Ontario,269728.84,10876889.01,40.33
2018,Imports,Total,Quebec,180567,23695491.06,131.23
2018,Imports,Total,Saskatchewan,117703,4984211.69,42.35
2018,Imports,Total,Total,13194732.74,509773311.3,38.63
2018,Imports,Utah,British Columbia,1730,71287.1615,41.21
2018,Imports,Utah,Total,1730,71287.1615,41.21
2018,Imports,Vermont,Quebec,11655,1365364.42,117.15
2018,Imports,Vermont,Total,11655,1365364.42,117.15
2018,Imports,Washington,Alberta,645956.183,16341543.51,25.3
2018,Imports,Washington,British Columbia,9193021.032,339365074.2,36.92
2018,Imports,Washington,Saskatchewan,20046,775610.29,38.69
2018,Imports,Washington,Total,9859023.215,356482228,36.16
2018,Imports,Wyoming,British Columbia,8395,345587.7785,41.17
2018,Imports,Wyoming,Total,8395,345587.7785,41.17
2019,Exports,Alberta,Arizona,851,27747.06,32.61
2019,Exports,Alberta,California,11785,1063311.812,90.23
2019,Exports,Alberta,Minn / N. Dakota,1184,43438,36.69
2019,Exports,Alberta,Montana,57314.46,4048160.96,70.63
2019,Exports,Alberta,Nebraska,1324,44419,33.55
2019,Exports,Alberta,Nevada,137,6944.89,50.69
2019,Exports,Alberta,North Dakota,2116,72035.96,34.04
2019,Exports,Alberta,Oklahoma,26,746,28.69
2019,Exports,Alberta,Oregon,400,13290,33.23
2019,Exports,Alberta,Total,355781.46,24859165.17,69.87
2019,Exports,Alberta,Washington,280644,19539071.49,69.62
2019,Exports,British Columbia,Alaska,709.1068,50872.207,71.74
2019,Exports,British Columbia,Arizona,44790,4540542.917,101.37
2019,Exports,British Columbia,California,4340274.217,249970178.1,57.59
2019,Exports,British Columbia,Colorado,3802,448319.702,117.92
2019,Exports,British Columbia,Idaho,7849,468122.3054,59.64
2019,Exports,British Columbia,Montana,10270,682815.2594,66.49
2019,Exports,British Columbia,Nebraska,7088,441401.7278,62.27
2019,Exports,British Columbia,Nevada,43726,4367862.86,99.89
2019,Exports,British Columbia,New Mexico,2845,335243.2605,117.84
2019,Exports,British Columbia,Oregon,648784,48983148.04,75.5
2019,Exports,British Columbia,Texas,1440,213195.73,148.05
2019,Exports,British Columbia,Total,6817743.741,426679822,62.58
2019,Exports,British Columbia,Utah,19022,2262627.989,118.95
2019,Exports,British Columbia,Washington,1678152.418,112926789.4,67.29
2019,Exports,British Columbia,Wyoming,8992,988702.4934,109.95
2019,Exports,New Brunswick,Maine,1377393,116875001.6,84.85
2019,Exports,New Brunswick,New England-ISO,115,6142.64,45.67
2019,Exports,New Brunswick,Total,1377508,116881144.2,84.85
2019,Exports,Newfoundland and Labrador,New England-ISO,322102.2,11979212.65,37.19
2019,Exports,Newfoundland and Labrador,New York,805611.76,18175267.64,22.56
2019,Exports,Newfoundland and Labrador,Total,1127713.96,30154480.28,26.74
2019,Exports,Nova Scotia,Maine,29853,926563.1954,31.04
2019,Exports,Nova Scotia,Total,29853,926563.1954,31.04
2019,Exports,Ontario,Indiana,20594,778147.8,37.79
2019,Exports,Ontario,Maine,3110,90671.93,29.15
2019,Exports,Ontario,Massachusetts,2184,56733,25.98
2019,Exports,Ontario,Michigan,8132765.69,245113312.3,30.14
2019,Exports,Ontario,Minn / N. Dakota,15969,277264.71,17.36
2019,Exports,Ontario,Minnesota,1367715.83,41780410.1,30.55
2019,Exports,Ontario,New England-ISO,774264.91,32808301.46,42.37
2019,Exports,Ontario,New York,6478786.405,154491411.2,23.85
2019,Exports,Ontario,Ohio,20622,741203.67,35.94
2019,Exports,Ontario,Pennsylvania,20778,562430.12,27.07
2019,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,134232.92,5110128.807,38.07
2019,Exports,Ontario,Total,17030196.76,484450390,28.45
2019,Exports,Ontario,Vermont,59174,2640374.92,44.62
2019,Exports,Quebec,Maine,2999316.61,113507557.7,37.83
2019,Exports,Quebec,New England-ISO,1431933.93,59795233.68,41.27
2019,Exports,Quebec,New Hampshire,99,9665,97.63
2019,Exports,Quebec,New York,9899981.17,312643694.6,30.25
2019,Exports,Quebec,Total,25945173.71,1035636692,38.38
2019,Exports,Quebec,Vermont,11613843,549680540.7,45.1
2019,Exports,Saskatchewan,North Dakota,46524,1850528.67,39.78
2019,Exports,Saskatchewan,Total,46524,1850528.67,39.78
2019,Exports,Total,Alaska,709.1068,50872.207,71.74
2019,Exports,Total,Arizona,45641,4568289.977,100.09
2019,Exports,Total,California,4352059.217,251033489.9,57.68
2019,Exports,Total,Colorado,3802,448319.702,117.92
2019,Exports,Total,Idaho,7849,468122.3054,59.64
2019,Exports,Total,Indiana,20594,778147.8,37.79
2019,Exports,Total,Maine,4409672.61,231399794.4,52.47
2019,Exports,Total,Massachusetts,2184,56733,25.98
2019,Exports,Total,Michigan,8132765.69,245113312.3,30.14
2019,Exports,Total,Minnesota,1367715.83,41780410.1,30.55
2019,Exports,Total,Montana,67584.46,4730976.219,70
2019,Exports,Total,Nebraska,8412,485820.7278,57.75
2019,Exports,Total,Nevada,43863,4374807.75,99.74
2019,Exports,Total,New England-ISO,2528416.04,104588890.4,41.09
2019,Exports,Total,New Hampshire,99,9665,97.63
2019,Exports,Total,New Mexico,2845,335243.2605,117.84
2019,Exports,Total,New York,17184379.34,485310373.4,27.47
2019,Exports,Total,North Dakota,48640,1922564.63,39.53
2019,Exports,Total,Ohio,20622,741203.67,35.94
2019,Exports,Total,Oklahoma,26,746,28.69
2019,Exports,Total,Oregon,649184,48996438.04,75.47
2019,Exports,Total,Pennsylvania,20778,562430.12,27.07
2019,Exports,Total,Pennsylvania Jersey Maryland Power Pool,134232.92,5110128.807,38.07
2019,Exports,Total,Texas,1440,213195.73,148.05
2019,Exports,Total,Total,60410451.97,2516843867,40.7
2019,Exports,Total,Utah,19022,2262627.989,118.95
2019,Exports,Total,Vermont,11673017,552320915.7,45.1
2019,Exports,Total,Washington,1958796.418,132465860.8,67.63
2019,Exports,Total,Wyoming,8992,988702.4934,109.95
2019,Imports,Arizona,British Columbia,59886,2870574.89,47.93
2019,Imports,Arizona,Total,59886,2870574.89,47.93
2019,Imports,California,Alberta,1921,147188.22,76.62
2019,Imports,California,British Columbia,953652,40740175.32,42.72
2019,Imports,California,Total,955573,40887363.54,42.79
2019,Imports,Colorado,British Columbia,214,11996.9242,56.06
2019,Imports,Colorado,Total,214,11996.9242,56.06
2019,Imports,Idaho,Alberta,169,10651.68,63.03
2019,Imports,Idaho,British Columbia,20281,489839.419,24.15
2019,Imports,Idaho,Total,20450,500491.099,24.47
2019,Imports,Maine,New Brunswick,114649.657,5052184,44.07
2019,Imports,Maine,Nova Scotia,55832,1793537.949,32.12
2019,Imports,Maine,Total,170481.657,6845721.949,40.16
2019,Imports,Michigan,Ontario,108976,3828896.138,35.14
2019,Imports,Michigan,Total,108976,3828896.138,35.14
2019,Imports,Minn / N. Dakota,Alberta,324,8787.04,27.12
2019,Imports,Minn / N. Dakota,Manitoba,446647,13880747.9,31.08
2019,Imports,Minn / N. Dakota,Ontario,133,5391.51,40.54
2019,Imports,Minn / N. Dakota,Total,447104,13894926.45,31.08
2019,Imports,Minnesota,Ontario,20506.5,529163.15,25.8
2019,Imports,Minnesota,Total,20506.5,529163.15,25.8
2019,Imports,Montana,Alberta,809243.88,49309033.92,60.93
2019,Imports,Montana,British Columbia,73862,3483283.965,47.16
2019,Imports,Montana,Total,883105.88,52792317.89,59.78
2019,Imports,Nebraska,Alberta,511,7074.2022,13.84
2019,Imports,Nebraska,British Columbia,93347,1387949.437,14.87
2019,Imports,Nebraska,Total,93858,1395023.64,14.86
2019,Imports,Nevada,British Columbia,2830,51139.7383,18.07
2019,Imports,Nevada,Total,2830,51139.7383,18.07
2019,Imports,New England-ISO,Newfoundland and Labrador,1131,39710.8213,35.11
2019,Imports,New England-ISO,Total,1131,39710.8213,35.11
2019,Imports,New Mexico,British Columbia,4106,82885.7246,20.19
2019,Imports,New Mexico,Total,4106,82885.7246,20.19
2019,Imports,New York,Ontario,15941,600102.5441,37.65
2019,Imports,New York,Quebec,115128,12522329.26,108.77
2019,Imports,New York,Total,131069,13122431.81,100.12
